synthetic,dataset,id,configuration,similarity,label,pair_type,blacklisted_or_missing_or_invalid
standard,ActivityNet Captions,v_VsFHNZHhNwI,NGM_GloVe300,0.33346299987340833,1,positive,0
standard,ActivityNet Captions,v_Hg1tl2hFWGc,NGM_GloVe300,0.9729382144904453,1,positive,0
standard,ActivityNet Captions,v_p8_hwwgyoZE,NGM_GloVe300,0.199642518892026,1,positive,0
standard,ActivityNet Captions,v_iTc3UCWgUF0,NGM_GloVe300,0.16333099253477917,1,positive,0
standard,ActivityNet Captions,v_HRjSOacCdWI,NGM_GloVe300,0.7116994630957393,1,positive,0
standard,ActivityNet Captions,v_8ATFQNEWHL0,NGM_GloVe300,0.7144585267421447,1,positive,0
standard,ActivityNet Captions,v_zW_8T8w7304,NGM_GloVe300,0.09558302896303453,1,positive,0
standard,ActivityNet Captions,v_D-y_N4u0uRQ,NGM_GloVe300,0.2686314086762435,1,positive,0
standard,ActivityNet Captions,v_PG3f3Wkkptk,NGM_GloVe300,0.7709747925331244,1,positive,0
standard,ActivityNet Captions,v_gXVjjjvjVf4,NGM_GloVe300,0.8221894788818203,1,positive,0
standard,ActivityNet Captions,v__LKFGLH8XxI,NGM_GloVe300,0.7009209160203643,1,positive,0
standard,ActivityNet Captions,v_CbfgZlo0Ut4,NGM_GloVe300,0.5569894541243854,1,positive,0
standard,ActivityNet Captions,v_LvbM6zv8XVc,NGM_GloVe300,0.8006265949941589,1,positive,0
standard,ActivityNet Captions,v_I637SOXSbHY,NGM_GloVe300,0.18754481697300723,1,positive,0
standard,ActivityNet Captions,v__s20ZN8WZbo,NGM_GloVe300,0.7789819909066314,1,positive,0
standard,ActivityNet Captions,v_xoXTlNWkC7w,NGM_GloVe300,0.11335384472391284,1,positive,0
standard,ActivityNet Captions,v_uHPrH22rPgU,NGM_GloVe300,0.30601860521906765,1,positive,0
standard,ActivityNet Captions,v_Lh3dhueuKmQ,NGM_GloVe300,0.2551402279683933,1,positive,0
standard,ActivityNet Captions,v_Ocd1VWIIeVs,NGM_GloVe300,0.22028198856323,1,positive,0
standard,ActivityNet Captions,v_fgoXpih2Kws,NGM_GloVe300,0.4473480960066066,1,positive,0
standard,ActivityNet Captions,v_UgSLUt8X1Lc,NGM_GloVe300,0.9715851245616993,1,positive,0
standard,ActivityNet Captions,v_2dA1fAU3o6o,NGM_GloVe300,0.023321036414300125,1,positive,0
standard,ActivityNet Captions,v_Aj0Pd6snB-k,NGM_GloVe300,1.0,1,positive,0
standard,ActivityNet Captions,v_shGGt9TRlkk,NGM_GloVe300,0.7106359921817181,1,positive,0
standard,ActivityNet Captions,v_HCFF0svChQY,NGM_GloVe300,1.0,1,positive,0
standard,ActivityNet Captions,v_mpC_UTM1tWQ,NGM_GloVe300,0.8819171003506504,1,positive,0
standard,ActivityNet Captions,v_QOlSCBRmfWY,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_nwznKOuZM7w,Spectral_GloVe300_NoEdges,0.0,1,positive,1
standard,ActivityNet Captions,v_ogQozSI5V8U,Spectral_GloVe300_NoEdges,0.9999998807907193,1,positive,0
standard,ActivityNet Captions,v_nHE7u40plD0,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_69IsHpmRyfk,Spectral_GloVe300_NoEdges,0.7228190468061552,1,positive,0
standard,ActivityNet Captions,v_D18b2IZpxk0,Spectral_GloVe300_NoEdges,0.9999998807907104,1,positive,0
standard,ActivityNet Captions,v_pizl41xmw7k,Spectral_GloVe300_NoEdges,0.9142233184442943,1,positive,0
standard,ActivityNet Captions,v_oP77DgsbhKQ,Spectral_GloVe300_NoEdges,0.9999998807907247,1,positive,0
standard,ActivityNet Captions,v_LNKdVrX_0Fg,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_t0ajvfx6dgA,Spectral_GloVe300_NoEdges,0.7228190468061552,1,positive,0
standard,ActivityNet Captions,v_IoiDAHNryTk,Spectral_GloVe300_NoEdges,0.9999998807907193,1,positive,0
standard,ActivityNet Captions,v__yWADgOFxP0,Spectral_GloVe300_NoEdges,0.9287980837346282,1,positive,0
standard,ActivityNet Captions,v_AGgJVF3nT6I,Spectral_GloVe300_NoEdges,0.999999821186087,1,positive,0
standard,ActivityNet Captions,v_lZKrd84QElk,Spectral_GloVe300_NoEdges,0.9999998807907193,1,positive,0
standard,ActivityNet Captions,v_6lYTHj9vImo,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_E3QtX6r9QX0,Spectral_GloVe300_NoEdges,0.9123022284417717,1,positive,0
standard,ActivityNet Captions,v_iYxj8a1TPYk,Spectral_GloVe300_NoEdges,0.999999821186087,1,positive,0
standard,ActivityNet Captions,v_cp52LdlmlUk,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_bpg2PC2neQM,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_RgzbNJPchqc,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v__zHSfEhEqkU,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_dAjhBWalWRM,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_zihMznAYlV0,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_XD3yFrJHiv8,Spectral_GloVe300_NoEdges,0.9999998807907193,1,positive,0
standard,ActivityNet Captions,v_---9CpRcKoU,Spectral_GloVe300_NoEdges,0.7228190468061552,1,positive,0
standard,ActivityNet Captions,v_epqnpUCVLK8,Spectral_GloVe300_NoEdges,0.8180422999808431,1,positive,0
standard,ActivityNet Captions,v_GFE2wAi9fjo,Spectral_GloVe300_NoEdges,0.5166233470068377,1,positive,0
standard,ActivityNet Captions,v_W19-fYOO9sg,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_m22TDwfa8go,Spectral_GloVe300_NoEdges,0.6400174713124364,1,positive,0
standard,ActivityNet Captions,v_V_Nj_BhesEY,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_p9iE8iemCMs,Spectral_GloVe300_NoEdges,0.0,1,positive,1
standard,ActivityNet Captions,v_fN2DiOswmOA,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_37pwbUp8t1I,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_STaS53CNlZI,Spectral_GloVe300_NoEdges,0.0,1,positive,1
standard,ActivityNet Captions,v_JSDZWq777Mc,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_m16Cn9VA3Lk,Spectral_GloVe300_NoEdges,0.8429408856700795,1,positive,0
standard,ActivityNet Captions,v_lETAKUG4pQw,Spectral_GloVe300_NoEdges,0.9999997615814493,1,positive,0
standard,ActivityNet Captions,v_fOuFF7dGPtI,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_CqscMsSNiNY,Spectral_GloVe300_NoEdges,0.6283224446581348,1,positive,0
standard,ActivityNet Captions,v_bmoS216hsoc,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_tznMNEWglxY,Spectral_GloVe300_NoEdges,0.8979797424090078,1,positive,0
standard,ActivityNet Captions,v_mcDVNexy6Ps,Spectral_GloVe300_NoEdges,0.7741532460359798,1,positive,0
standard,ActivityNet Captions,v_7RESODKApso,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_6uNhwOSZXco,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_kxwTPAhlhpw,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_Q9Fw56ZvXq4,Spectral_GloVe300_NoEdges,0.9999999403953606,1,positive,0
standard,ActivityNet Captions,v_UBDcmeET6ys,Spectral_GloVe300_NoEdges,0.9999998509883965,1,positive,0
standard,ActivityNet Captions,v_UXX8k68S3_g,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_xKPF_SpZ1gQ,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_pOyP_kDaskY,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_iqe_HmjojQ8,Spectral_GloVe300_NoEdges,0.9999998211860781,1,positive,0
standard,ActivityNet Captions,v_p0O-EsMFcL4,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_wrf4MfW4MGg,Spectral_GloVe300_NoEdges,0.8916735778244045,1,positive,0
standard,ActivityNet Captions,v_2CfCDcCuOO4,Spectral_GloVe300_NoEdges,0.9999998807907247,1,positive,0
standard,ActivityNet Captions,v_5qBzjfW-sMs,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_GTxmHim5JnY,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_fhtNAMK0Vqk,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_hhN1647pP88,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_y3r4IrZkgBo,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_eUCKEnKxG8w,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_c1eUdyyT4zg,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_BbFCkDdq3S0,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_oxp7V1AKJWk,Spectral_GloVe300_NoEdges,0.9144940478212776,1,positive,0
standard,ActivityNet Captions,v_VWmSZPIoBlw,Spectral_GloVe300_NoEdges,0.7544368798211957,1,positive,0
standard,ActivityNet Captions,v_NnLjEbG31ZE,Spectral_GloVe300_NoEdges,0.9999999105930306,1,positive,0
standard,ActivityNet Captions,v_Wgm-mYzdnxc,Spectral_GloVe300_NoEdges,0.9076151361924247,1,positive,0
standard,ActivityNet Captions,v_edbczrXeEOk,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_o-S8I8lhQpo,Spectral_GloVe300_NoEdges,0.9113756471052397,1,positive,0
standard,ActivityNet Captions,v_HppLOtjJY_Q,Spectral_GloVe300_NoEdges,0.999999821186087,1,positive,0
standard,ActivityNet Captions,v_n2fFj1mBjhQ,Spectral_GloVe300_NoEdges,0.9373730458394874,1,positive,0
standard,ActivityNet Captions,v_37Q3so6ERxs,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_Y76wuHBZgdU,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_VdeYnCIbRJ4,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_c3vEqTcKPsU,Spectral_GloVe300_NoEdges,0.34320196509361267,1,positive,0
standard,ActivityNet Captions,v_QHJTOHgjDMw,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_FLL06mU-ua8,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_j_YetAlzwbk,Spectral_GloVe300_NoEdges,0.9999999403953606,1,positive,0
standard,ActivityNet Captions,v_wyARf3xHOgs,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_eC4l8AuAmKw,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_ZKo3_ifK2tQ,Spectral_GloVe300_NoEdges,0.7899681580104639,1,positive,0
standard,ActivityNet Captions,v_X2LI_I_qw-A,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_UCBAyJpXuCw,Spectral_GloVe300_NoEdges,0.8184278499143048,1,positive,0
standard,ActivityNet Captions,v_8ltNqT5N-xs,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_Xj--zKhm6k4,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v__HQTWGmXXsc,Spectral_GloVe300_NoEdges,0.7899681580104639,1,positive,0
standard,ActivityNet Captions,v_2SnFlGUHKnc,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v___dXUJsj3yo,Spectral_GloVe300_NoEdges,0.9999999403953606,1,positive,0
standard,ActivityNet Captions,v_1WR4jgFCqRw,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_apPeChgjzs4,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_W01QffZYsxQ,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_XSu5dteR2Ko,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_NLTd7qCLT7o,Spectral_GloVe300_NoEdges,0.7638051054593872,1,positive,0
standard,ActivityNet Captions,v_D5hsFA2ZrIQ,Spectral_GloVe300_NoEdges,0.9999998807907247,1,positive,0
standard,ActivityNet Captions,v_RJus6sogyiM,Spectral_GloVe300_NoEdges,0.7612886713399086,1,positive,0
standard,ActivityNet Captions,v_IRz9PYgpb8U,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_LIaNG_UliKk,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_0zXTrkgUj0U,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_MleQSQt6Utw,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_dnJJWt0SBTc,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_CqAJxW84FkU,Spectral_GloVe300_NoEdges,0.9376544039742475,1,positive,0
standard,ActivityNet Captions,v_dLLvpM-gB8Q,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_r9X01daYa5o,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_Tko7eefi1BI,Spectral_GloVe300_NoEdges,0.8184278499143048,1,positive,0
standard,ActivityNet Captions,v_TdAfqkmTrf0,Spectral_GloVe300_NoEdges,0.9373730458394874,1,positive,0
standard,ActivityNet Captions,v_eCzDH6PdtlE,Spectral_GloVe300_NoEdges,0.9999998807907247,1,positive,0
standard,ActivityNet Captions,v_PN99KIY7jRY,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_SpwOzrXw9JU,Spectral_GloVe300_NoEdges,0.999999821186087,1,positive,0
standard,ActivityNet Captions,v_nsdB1r31-70,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_pc_QYeZG9GA,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_Bs3OMhhUlY4,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_PHIZza_xVog,Spectral_GloVe300_NoEdges,0.9999998807907104,1,positive,0
standard,ActivityNet Captions,v_WnLYDJ8Jwv8,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_UciHec7xncc,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_Q_Rufuciohg,Spectral_GloVe300_NoEdges,0.914223263952343,1,positive,0
standard,ActivityNet Captions,v_JuC7EY32Spg,Spectral_GloVe300_NoEdges,0.8749610260152221,1,positive,0
standard,ActivityNet Captions,v_FsXl6whrCWk,Spectral_GloVe300_NoEdges,0.7228190468061552,1,positive,0
standard,ActivityNet Captions,v_soHEsBIljbI,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_f0JySdrM_l8,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_YSO5CGeeTmE,Spectral_GloVe300_NoEdges,0.8184277523501081,1,positive,0
standard,ActivityNet Captions,v_z5bc9KKiAGI,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_VsFHNZHhNwI,Spectral_GloVe300_NoEdges,0.5907734036445618,1,positive,0
standard,ActivityNet Captions,v_Hg1tl2hFWGc,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_p8_hwwgyoZE,Spectral_GloVe300_NoEdges,0.901467811886333,1,positive,0
standard,ActivityNet Captions,v_iTc3UCWgUF0,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_HRjSOacCdWI,Spectral_GloVe300_NoEdges,0.9144941023293689,1,positive,0
standard,ActivityNet Captions,v_8ATFQNEWHL0,Spectral_GloVe300_NoEdges,0.8804780578470844,1,positive,0
standard,ActivityNet Captions,v_zW_8T8w7304,Spectral_GloVe300_NoEdges,0.9999999403953606,1,positive,0
standard,ActivityNet Captions,v_D-y_N4u0uRQ,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_PG3f3Wkkptk,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_gXVjjjvjVf4,Spectral_GloVe300_NoEdges,0.9999999403953606,1,positive,0
standard,ActivityNet Captions,v__LKFGLH8XxI,Spectral_GloVe300_NoEdges,0.9144940478212776,1,positive,0
standard,ActivityNet Captions,v_CbfgZlo0Ut4,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_LvbM6zv8XVc,Spectral_GloVe300_NoEdges,0.9999999403953606,1,positive,0
standard,ActivityNet Captions,v_I637SOXSbHY,Spectral_GloVe300_NoEdges,0.9144940478212776,1,positive,0
standard,ActivityNet Captions,v__s20ZN8WZbo,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_xoXTlNWkC7w,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_uHPrH22rPgU,Spectral_GloVe300_NoEdges,0.7119978070259094,1,positive,0
standard,ActivityNet Captions,v_Lh3dhueuKmQ,Spectral_GloVe300_NoEdges,0.9306895774191887,1,positive,0
standard,ActivityNet Captions,v_Ocd1VWIIeVs,Spectral_GloVe300_NoEdges,0.9999998807907247,1,positive,0
standard,ActivityNet Captions,v_fgoXpih2Kws,Spectral_GloVe300_NoEdges,0.999999821186087,1,positive,0
standard,ActivityNet Captions,v_UgSLUt8X1Lc,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_2dA1fAU3o6o,Spectral_GloVe300_NoEdges,0.21253930032253265,1,positive,0
standard,ActivityNet Captions,v_Aj0Pd6snB-k,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_shGGt9TRlkk,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_HCFF0svChQY,Spectral_GloVe300_NoEdges,1.0,1,positive,0
standard,ActivityNet Captions,v_mpC_UTM1tWQ,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gemma3-e2e,ActivityNet Captions,v_QOlSCBRmfWY,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_nwznKOuZM7w,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_ogQozSI5V8U,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_nHE7u40plD0,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_69IsHpmRyfk,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_D18b2IZpxk0,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_pizl41xmw7k,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_oP77DgsbhKQ,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_LNKdVrX_0Fg,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_t0ajvfx6dgA,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_IoiDAHNryTk,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v__yWADgOFxP0,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_AGgJVF3nT6I,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_lZKrd84QElk,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_6lYTHj9vImo,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_E3QtX6r9QX0,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_iYxj8a1TPYk,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_cp52LdlmlUk,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_bpg2PC2neQM,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_RgzbNJPchqc,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v__zHSfEhEqkU,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_dAjhBWalWRM,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_zihMznAYlV0,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_XD3yFrJHiv8,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_---9CpRcKoU,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_epqnpUCVLK8,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_GFE2wAi9fjo,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_W19-fYOO9sg,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_m22TDwfa8go,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_V_Nj_BhesEY,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_p9iE8iemCMs,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_fN2DiOswmOA,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_37pwbUp8t1I,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_STaS53CNlZI,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_JSDZWq777Mc,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_m16Cn9VA3Lk,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_lETAKUG4pQw,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_fOuFF7dGPtI,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_CqscMsSNiNY,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_bmoS216hsoc,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_tznMNEWglxY,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_mcDVNexy6Ps,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_7RESODKApso,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_6uNhwOSZXco,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_kxwTPAhlhpw,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_Q9Fw56ZvXq4,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_UBDcmeET6ys,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_UXX8k68S3_g,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_xKPF_SpZ1gQ,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_pOyP_kDaskY,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_iqe_HmjojQ8,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_p0O-EsMFcL4,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_wrf4MfW4MGg,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_2CfCDcCuOO4,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_5qBzjfW-sMs,Spectral_GloVe300,0.0,1,positive,1
gemma3-e2e,ActivityNet Captions,v_GTxmHim5JnY,Spectral_GloVe300,0.0,1,positive,1
